episode_id,trial_index,seed,role_permutation,hidden_state_controlled_injection,gt_local_a,gt_local_b,gt_local_c,adaptive_selected_subset,adaptive_selected_k,adaptive_status,adaptive_degradation_mode,adaptive_execution_calls,adaptive_exploration_calls,adaptive_total_calls,adaptive_success,fixed_subset,fixed_calls,fixed_success,oracle_feasible
v4conf-053,2,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-053,3,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,4,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,5,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,6,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,7,2000053,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a,1,SELECTED,,1,3,4,0,local-b|local-c,2,1,1
v4conf-053,8,2000053,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-c,2,SELECTED,,2,0,2,1,local-b|local-c,2,1,1
v4conf-053,9,2000053,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,10,2000053,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,11,2000053,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,12,2000053,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,1,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,13,2000053,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,14,2000053,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-053,15,2000053,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-053,16,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-c,1,SELECTED,,1,0,1,0,local-b|local-c,2,0,0
v4conf-053,17,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,1,local-a|local-c,2,SELECTED,,2,0,2,1,local-b|local-c,2,1,1
v4conf-053,18,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-c,2,SELECTED,,2,0,2,0,local-b|local-c,2,0,0
v4conf-053,19,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,1,local-b|local-c,2,SELECTED,,2,0,2,1,local-b|local-c,2,1,1
v4conf-053,20,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-b|local-c,2,SELECTED,,2,0,2,0,local-b|local-c,2,0,0
v4conf-053,21,2000053,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,1,0,local-a|local-b|local-c,3,SELECTED,,3,0,3,1,local-b|local-c,2,1,1
v4conf-054,0,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-054,1,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-054,2,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-054,3,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,4,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,5,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,6,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,7,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-054,8,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,9,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,10,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,11,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,12,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,13,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,14,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,15,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-054,16,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,17,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,18,2000054,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,19,2000054,role_0=local-c;role_1=local-a;role_2=local-b,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,20,2000054,role_0=local-c;role_1=local-a;role_2=local-b,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-054,21,2000054,role_0=local-c;role_1=local-a;role_2=local-b,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,0,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-055,1,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-055,2,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-055,3,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,4,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_CONGESTED,1,1,0,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,5,2000055,role_0=local-c;role_1=local-a;role_2=local-b,PAIR_CORRELATED_DEGRADATION,0,1,0,local-a,1,SELECTED,,1,0,1,0,local-b|local-c,2,1,1
v4conf-055,6,2000055,role_0=local-c;role_1=local-a;role_2=local-b,PAIR_CORRELATED_DEGRADATION,0,1,1,local-a|local-b,2,SELECTED,,2,0,2,1,local-b|local-c,2,1,1
v4conf-055,7,2000055,role_0=local-c;role_1=local-a;role_2=local-b,PAIR_CORRELATED_DEGRADATION,1,1,0,local-a|local-b,2,SELECTED,,2,3,5,1,local-b|local-c,2,1,1
v4conf-055,8,2000055,role_0=local-c;role_1=local-a;role_2=local-b,PAIR_CORRELATED_DEGRADATION,0,1,0,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,9,2000055,role_0=local-c;role_1=local-a;role_2=local-b,PAIR_CORRELATED_DEGRADATION,0,1,0,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,10,2000055,role_0=local-c;role_1=local-a;role_2=local-b,PAIR_CORRELATED_DEGRADATION,0,1,0,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,11,2000055,role_0=local-c;role_1=local-a;role_2=local-b,PAIR_CORRELATED_DEGRADATION,0,1,0,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,12,2000055,role_0=local-c;role_1=local-a;role_2=local-b,PAIR_CORRELATED_DEGRADATION,0,1,0,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,13,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,14,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,15,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,0,local-b,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-055,16,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,17,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,18,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,0,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,19,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,0,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,20,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-055,21,2000055,role_0=local-c;role_1=local-a;role_2=local-b,SINGLE_PROVIDER_INVALID_RISK,1,1,0,local-b,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,0,2000056,role_0=local-b;role_1=local-c;role_2=local-a,PAIR_CORRELATED_DEGRADATION,1,0,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,0,1
v4conf-056,1,2000056,role_0=local-b;role_1=local-c;role_2=local-a,PAIR_CORRELATED_DEGRADATION,1,0,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,0,1
v4conf-056,2,2000056,role_0=local-b;role_1=local-c;role_2=local-a,PAIR_CORRELATED_DEGRADATION,1,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-056,3,2000056,role_0=local-b;role_1=local-c;role_2=local-a,PAIR_CORRELATED_DEGRADATION,1,0,0,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,0,1
v4conf-056,4,2000056,role_0=local-b;role_1=local-c;role_2=local-a,PAIR_CORRELATED_DEGRADATION,1,0,0,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,0,1
v4conf-056,5,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,6,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,7,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-056,8,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,9,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,10,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,11,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,12,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,13,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,14,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,15,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-056,16,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,17,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,18,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,0,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,19,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,20,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_INVALID_RISK,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-056,21,2000056,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-057,0,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,0,local-b|local-c,2,0,0
v4conf-057,1,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,1,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-057,2,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,0,local-b|local-c,2,0,0
v4conf-057,3,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-b,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,0,local-b|local-c,2,0,0
v4conf-057,4,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-a|local-b,2,SLO_ESTIMATE_UNSATISFIABLE,best-effort,2,0,2,0,local-b|local-c,2,0,0
v4conf-057,5,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SHARED_DEGRADATION,0,0,0,local-b|local-c,2,SLO_ESTIMATE_UNSATISFIABLE,best-effort,2,0,2,0,local-b|local-c,2,0,0
v4conf-057,6,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-057,7,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,3,6,1,local-b|local-c,2,1,1
v4conf-057,8,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-057,9,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-057,10,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-057,11,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-057,12,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-057,13,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a|local-b,2,SLO_ESTIMATE_UNSATISFIABLE,best-effort,2,0,2,1,local-b|local-c,2,1,1
v4conf-057,14,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_UNSTABLE,1,0,1,local-a|local-b|local-c,3,SLO_ESTIMATE_UNSATISFIABLE,best-effort,3,0,3,1,local-b|local-c,2,1,1
v4conf-057,15,2000057,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,3,4,0,local-b|local-c,2,1,1
v4conf-057,16,2000057,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-a|local-c,2,SELECTED,,2,0,2,1,local-b|local-c,2,1,1
v4conf-057,17,2000057,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-057,18,2000057,role_0=local-b;role_1=local-a;role_2=local-c,PAIR_CORRELATED_DEGRADATION,0,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-057,19,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-057,20,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-057,21,2000057,role_0=local-b;role_1=local-a;role_2=local-c,SINGLE_PROVIDER_CONGESTED,1,0,1,local-c,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,0,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-058,1,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-058,2,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-058,3,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,4,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SINGLE_PROVIDER_CONGESTED,1,0,1,local-a,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,5,2000058,role_0=local-b;role_1=local-c;role_2=local-a,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,6,2000058,role_0=local-b;role_1=local-c;role_2=local-a,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,7,2000058,role_0=local-b;role_1=local-c;role_2=local-a,NORMAL,1,1,1,local-a,1,SELECTED,,1,3,4,1,local-b|local-c,2,1,1
v4conf-058,8,2000058,role_0=local-b;role_1=local-c;role_2=local-a,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,9,2000058,role_0=local-b;role_1=local-c;role_2=local-a,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,10,2000058,role_0=local-b;role_1=local-c;role_2=local-a,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,11,2000058,role_0=local-b;role_1=local-c;role_2=local-a,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,12,2000058,role_0=local-b;role_1=local-c;role_2=local-a,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,13,2000058,role_0=local-b;role_1=local-c;role_2=local-a,NORMAL,1,1,1,local-a,1,SELECTED,,1,0,1,1,local-b|local-c,2,1,1
v4conf-058,14,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SHARED_DEGRADATION,0,0,0,local-a,1,SELECTED,,1,0,1,0,local-b|local-c,2,0,0
v4conf-058,15,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SHARED_DEGRADATION,0,1,0,local-a|local-b,2,SELECTED,,2,3,5,1,local-b|local-c,2,1,1
v4conf-058,16,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SHARED_DEGRADATION,0,0,0,local-a|local-b,2,SELECTED,,2,0,2,0,local-b|local-c,2,0,0
v4conf-058,17,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SHARED_DEGRADATION,0,0,0,local-b|local-c,2,SELECTED,,2,0,2,0,local-b|local-c,2,0,0
v4conf-058,18,2000058,role_0=local-b;role_1=local-c;role_2=local-a,SHARED_DEGRADATION,0,1,0,local-a|local-b|local-c,3,SELECTED,,3,0,3,1,local-b|local-c,2,1,1
v4conf-058,19,2000058,role_0=local-b;role_1=local-c;role_2=local-a,PAIR_CORRELATED_DEGRADATION,1,1,0,local-a|local-b|local-c,3,SELECTED,,3,0,3,1,local-b|local-c,2,1,1
v4conf-058,20,2000058,role_0=local-b;role_1=local-c;role_2=local-a,PAIR_CORRELATED_DEGRADATION,1,0,0,local-a|local-b|local-c,3,SELECTED,,3,0,3,1,local-b|local-c,2,0,1
v4conf-058,21,2000058,role_0=local-b;role_1=local-c;role_2=local-a,PAIR_CORRELATED_DEGRADATION,1,0,1,local-a|local-b|local-c,3,SELECTED,,3,0,3,1,local-b|local-c,2,1,1
v4conf-059,0,2000059,role_0=local-a;role_1=local-c;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,0,1,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-059,1,2000059,role_0=local-a;role_1=local-c;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,0,1,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-059,2,2000059,role_0=local-a;role_1=local-c;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,0,1,1,local-a|local-b|local-c,3,WARMUP,warmup,0,3,3,1,local-b|local-c,2,1,1
v4conf-059,3,2000059,role_0=local-a;role_1=local-c;role_2=local-b,SINGLE_PROVIDER_UNSTABLE,1,1,1,local-b,1,SLO_ESTIMATE_UNSATISFIABLE,best-effort,1,0,1,1,local-b|local-c,2,1,1
